Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,AgeNorm,DebtNorm,YearsEmployedNorm,CreditScoreNorm,IncomeNorm,AgeLog,DebtLog,YearsEmployedLog,CreditScoreLog,IncomeLog
1,17.25,3.0,1,1,Financials,White,0.04,0,0,0,1,ByBirth,00160,40,0,-1.2083029301330832,-0.3549110303905605,-0.6529042897576776,-0.49397619743508525,-0.18788291158501252,-1.5403844016354946,-0.02206208729037201,-1.0560945292262123,-0.7395704503769633,0.23127442001978338
0,17.67,0.0,0,0,Research,Latino,0.0,0,0,0,0,ByBirth,00086,0,0,-1.1729115366316547,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-1.473044189497683,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
0,28.44695288256691,11.25,1,1,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00000,5200,0,-0.2647892027905198,1.303428351204106,-0.6648577635414882,-0.49397619743508525,0.8025281023340248,-0.12441998076356216,1.3113953591644687,-1.108075678098596,-0.7395704503769633,1.7511742699190553
1,16.5,0.125,1,1,Energy,White,0.165,0,0,0,0,ByBirth,00132,0,0,-1.2715018470999193,-0.9328171785220352,-0.615549684183269,-0.49397619743508525,-0.19556051634407481,-1.6645831130468738,-1.5333720872209011,-0.9056668761680456,-0.7395704503769633,-0.9341639144381613
0,27.33,1.665,1,1,Healthcare,Latino,0.0,0,0,0,0,ByBirth,00340,1,0,-0.35890948609880596,-0.6232604939576974,-0.6648577635414882,-0.49397619743508525,-0.19536857622509826,-0.23886647093655186,-0.5058798697869281,-1.108075678098596,-0.7395704503769633,-0.7166320391612877
1,31.25,1.125,1,1,Healthcare,Latino,0.0,0,1,1,0,ByBirth,00096,19,0,-0.028589813418809062,-0.7318063443893483,-0.6648577635414882,-0.2883268922793307,-0.19191365408352024,0.14469254222475308,-0.7756522595037878,-1.108075678098596,0.007192585449686604,0.005993208854491906
1,20.0,7.0,1,1,Energy,White,0.5,0,0,0,0,ByBirth,00000,0,0,-0.9765735679213507,0.44913230614018695,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,-1.1249778566022668,0.8037565273137383,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,38.33374351170112,3.0,0,0,ConsumerDiscretionary,Asian,7.0,0,0,0,0,ByBirth,00000,1,0,0.5683234105950087,-0.3549110303905605,1.4270001486253838,-0.49397619743508525,-0.19536857622509826,0.7323716348859214,-0.02206208729037201,1.647910933542994,-0.7395704503769633,-0.7166320391612877
1,39.5,1.625,1,1,Energy,White,1.5,0,0,0,0,ByBirth,00000,316,0,0.6665982732163882,-0.6313009273230049,-0.2166024966485871,-0.49397619743508525,-0.13490743874748262,0.8188498310984879,-0.5238976713302715,0.10632969892221877,-0.7395704503769633,0.8731646552241044
1,36.5,4.25,1,1,Materials,White,3.5,0,0,0,0,ByBirth,00454,50,0,0.41380260534904373,-0.1036474877247019,0.38107119254194777,-0.49397619743508525,-0.18596351039524694,0.5910732419295137,0.301920943273839,0.8853524059818612,-0.7395704503769633,0.29976940756895865
1,29.75,0.665,1,1,Industrials,White,0.25,0,0,0,1,ByBirth,00300,0,0,-0.1549876473524813,-0.8242713280903843,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,0.003730902577019608,-1.0662914110329673,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,52.42,1.5,1,1,Real Estate,White,3.75,0,0,0,1,ByBirth,00000,350,0,1.7553049494984183,-0.6564272815895907,0.4557804036907646,-0.49397619743508525,-0.12838147470227965,1.6383231335573656,-0.5820264885724602,0.9570103655651682,-0.7395704503769633,0.9051392718742839
1,36.17,18.125,1,1,Industrials,White,0.085,0,0,0,0,ByBirth,00320,3552,0,0.38599508188363596,2.685377835866328,-0.6394566317508905,-0.49397619743508525,0.4862107862606579,0.5649131802991842,1.8421308135862353,-0.9999536908137862,-0.7395704503769633,1.6315858279774529
1,34.58,0.0,1,1,Energy,White,0.0,0,0,0,0,Temporary,00000,0,0,0.2520133779139431,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,0.4355229643783115,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,29.67,0.75,0,0,Energy,White,0.04,0,0,0,0,ByBirth,00240,0,0,-0.161728865162277,-0.8071854071891059,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,-0.003978994264739403,-1.0069705932711728,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
1,36.17,5.5,1,1,ConsumerDiscretionary,Asian,5.0,0,0,0,0,ByBirth,00210,687,0,0.38599508188363596,0.14761605494115665,0.8293264594348488,-0.49397619743508525,-0.06369765460717973,0.5649131802991842,0.5563740703585983,1.2666316697624276,-0.7395704503769633,1.1163491345084842
1,25.67,0.29,0,0,Energy,White,1.5,0,0,0,1,ByBirth,00160,0,0,-0.4987897556520696,-0.8996503908901419,-0.2166024966485871,-0.49397619743508525,-0.19556051634407481,-0.417575078011821,-1.3703174520190886,0.10632969892221877,-0.7395704503769633,-0.9341639144381613
0,24.5,2.415,0,0,Energy,White,0.0,0,0,0,0,ByBirth,00120,0,0,-0.5973800661203341,-0.47250236835818227,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.5503469253785075,-0.21044322281203076,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,24.08,0.875,1,1,CommunicationServices,White,0.085,0,1,4,0,ByBirth,00254,1950,0,-0.6327714596217624,-0.78205905292252,-0.6394566317508905,0.32862102318793285,0.17872271566021256,-0.5994997629062766,-0.9247721812356696,-0.9999536908137862,0.994359622732313,1.4434590608937743
1,21.92,0.5,1,1,Energy,White,0.125,0,0,0,0,ByBirth,00360,0,0,-0.8147843404862501,-0.8574381157222776,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,-0.8660469273806538,-1.1906263945576916,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
0,36.58,0.29,1,1,Healthcare,Latino,0.0,0,1,10,0,ByBirth,00200,18,0,0.4205438231588394,-0.8996503908901419,-0.6648577635414882,1.5625168541224599,-0.1921055942024968,0.5973804046285214,-1.3703174520190886,-1.108075678098596,1.8438052073913265,-0.010104276398551899
0,23.0,1.835,1,1,Research,Other,0.0,0,1,1,0,ByBirth,00200,53,0,-0.7237779000540063,-0.5890886521551406,-0.6648577635414882,-0.2883268922793307,-0.18538769003831726,-0.7297736765392853,-0.4322059467557229,-1.108075678098596,0.007192585449686604,0.3177075559149005
0,27.58,3.0,1,1,CommunicationServices,White,2.79,0,1,1,1,ByBirth,00280,10,0,-0.3378431804431939,-0.3549110303905605,0.1688970328793079,-0.2883268922793307,-0.19364111515430923,-0.21286353635052613,-0.02206208729037201,0.6577748336036234,0.007192585449686604,-0.18162726704388005
1,31.08,3.085,1,1,Energy,White,2.5,0,1,2,1,ByBirth,00160,41,0,-0.04291490126462539,-0.33782510948928207,0.08223434794668033,-0.0826775871235762,-0.18769097146603597,0.12905010114864918,0.0029900109224548013,0.5522729777931663,0.44402095833296623,0.23883700662706
0,30.42,1.375,1,1,Industrials,Black,0.04,0,1,3,0,ByBirth,00000,33,0,-0.09852994819544088,-0.6815536358561766,-0.6529042897576776,0.12297171803217832,-0.18922649241784842,0.0675247648077506,-0.6431375462202586,-1.0560945292262123,0.7539556212763365,0.17252141782043612
1,22.08,2.335,1,1,Financials,White,0.75,0,0,0,0,ByBirth,00180,0,0,-0.8013019048666588,-0.48858323508879725,-0.44073013009503764,-0.49397619743508525,-0.19556051634407481,-0.8454580792969469,-0.23868524257519858,-0.3663892260873639,-0.7395704503769633,-0.9341639144381613
1,16.33,4.085,1,1,ConsumerDiscretionary,Black,0.415,0,0,0,1,ByBirth,00120,0,0,-1.2858269349457356,-0.13681427535659524,-0.5408404730344523,-0.49397619743508525,-0.19556051634407481,-1.6934744102858965,0.2638757698124225,-0.6480077603292135,-0.7395704503769633,-0.9341639144381613
0,21.92,11.665,1,1,Financials,Black,0.085,0,0,0,0,ByBirth,00320,5,0,-0.8147843404862501,1.386847847369171,-0.6394566317508905,-0.49397619743508525,-0.19460081574919202,-0.8660469273806538,1.3510886015973942,-0.9999536908137862,-0.7395704503769633,-0.3718521741358917
1,21.08,4.125,0,0,ConsumerDiscretionary,Black,0.04,0,0,0,0,ByBirth,00140,100,0,-0.8855671274891069,-0.12877384199128777,-0.6529042897576776,-0.49397619743508525,-0.17636650444641905,-0.9765528027463332,0.27321101381225654,-1.0560945292262123,-0.7395704503769633,0.5142093153948493
1,17.42,6.5,1,1,ConsumerDiscretionary,White,0.125,0,0,0,0,ByBirth,00060,100,0,-1.1939778422872669,0.3486268890738435,-0.6275031579670798,-0.49397619743508525,-0.17636650444641905,-1.512942811752039,0.7268650479725512,-0.951972001779199,-0.7395704503769633,0.5142093153948493
1,19.17,4.0,0,0,ConsumerDiscretionary,White,1.0,0,0,0,1,ByBirth,00360,1000,0,-1.0465137026979825,-0.15390019625787363,-0.3660209189462208,-0.49397619743508525,-0.0036203973675171864,-1.244328350472106,0.24379212603165012,-0.18941347421806598,-0.7395704503769633,1.2340255049553286
1,20.67,0.415,1,1,Energy,White,0.125,0,0,0,0,ByBirth,00000,44,0,-0.9201158687643104,-0.8745240366235559,-0.6275031579670798,-0.49397619743508525,-0.1871151511091063,-1.0320264423088719,-1.2601276588520367,-0.951972001779199,-0.7395704503769633,0.26048918835153706
1,26.75,2.0,1,1,Real Estate,White,0.75,0,0,0,1,ByBirth,00080,0,0,-0.40778331521982575,-0.5559218645232473,-0.44073013009503764,-0.49397619743508525,-0.19556051634407481,-0.3000879222550647,-0.36480777995358116,-0.3663892260873639,-0.7395704503769633,-0.9341639144381613
1,23.58,0.835,1,1,ConsumerDiscretionary,Black,0.085,0,0,0,1,ByBirth,00220,5,0,-0.6749040709329865,-0.7900994862878276,-0.6394566317508905,-0.49397619743508525,-0.19460081574919202,-0.6590997426188148,-0.9504638381174736,-0.9999536908137862,-0.7395704503769633,-0.3718521741358917
1,39.17,2.5,0,0,ConsumerDiscretionary,Black,10.0,0,0,0,1,ByOtherMeans,00200,0,0,0.6387907497509804,-0.4554164474569039,2.323510682411186,-0.49397619743508525,-0.19556051634407481,0.7946355013539644,-0.18115197866706215,2.069973396852733,-0.7395704503769633,-0.9341639144381613
1,22.75,11.5,1,1,ConsumerDiscretionary,White,0.415,0,0,0,0,ByBirth,00000,0,0,-0.7448442057096183,1.3536810597372777,-0.5408404730344523,-0.49397619743508525,-0.19556051634407481,-0.7607649018752223,1.335464953957783,-0.6480077603292135,-0.7395704503769633,-0.9341639144381613
1,26.5,2.71,0,0,Energy,White,0.085,0,0,0,0,ByOtherMeans,00080,0,0,-0.42884962087543776,-0.41320417228903966,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-0.32687213199075443,-0.11173014398173102,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
0,16.92,0.5,1,1,ConsumerDiscretionary,White,0.165,0,1,6,1,ByBirth,00240,35,0,-1.2361104535984908,-0.8574381157222776,-0.615549684183269,0.7399196334994419,-0.18884261217989531,-1.5943908513508263,-1.1906263945576916,-0.9056668761680456,1.3568584338616614,0.19045956616637785
1,23.5,3.165,0,0,Financials,White,0.415,0,1,1,1,ByBirth,00280,80,0,-0.6816452887427822,-0.32174424275866714,-0.5408404730344523,-0.2883268922793307,-0.1802053068259502,-0.6687481129450074,0.026096760307008252,-0.6480077603292135,0.007192585449686604,0.44495554566342316
0,17.33,9.5,1,1,ConsumerStaples,White,1.75,0,1,10,1,ByBirth,00000,10,0,-1.2015617123232873,0.951659391471904,-0.14189328549977023,1.5625168541224599,-0.19364111515430923,-1.5274390120455397,1.1277395578779492,0.23264898909167267,1.8438052073913265,-0.18162726704388005
1,23.75,0.415,0,0,Energy,White,0.04,0,1,2,0,ByBirth,00128,6,0,-0.6605789830871702,-0.8745240366235559,-0.6529042897576776,-0.0826775871235762,-0.19440887563021547,-0.6387007992663872,-1.2601276588520367,-1.0560945292262123,0.44402095833296623,-0.3234747336752096
1,34.67,1.08,1,1,CommunicationServices,White,1.165,0,0,0,0,ByOtherMeans,00028,0,0,0.25959724794996375,-0.7408518319253192,-0.31671283958800167,-0.49397619743508525,-0.19556051634407481,0.44299994092702294,-0.8011529708895564,-0.08434881102440192,-0.7395704503769633,-0.9341639144381613
1,74.83,19.0,0,0,Healthcare,Latino,0.04,0,1,2,0,ByBirth,00000,351,0,3.643688588467481,2.861262315732429,-0.6529042897576776,-0.0826775871235762,-0.1281895345833031,2.675109266285996,1.8954293552398709,-1.0560945292262123,0.44402095833296623,0.9060321093404873
1,28.17,0.125,0,0,Financials,White,0.085,0,0,0,0,ByBirth,00216,2100,0,-0.28812669909594923,-0.9328171785220352,-0.6394566317508905,-0.49397619743508525,0.2075137335066962,-0.1523875054216846,-1.5333720872209011,-0.9999536908137862,-0.7395704503769633,1.4667050356957783
1,24.5,13.335,0,0,ConsumerStaples,White,0.04,0,0,0,1,ByBirth,00120,475,0,-0.5973800661203341,1.7225359403707583,-0.6529042897576776,-0.49397619743508525,-0.10438895983020995,-0.5503469253785075,1.498658116503506,-1.0560945292262123,-0.7395704503769633,1.0007424738602613
1,18.83,3.54,0,0,Healthcare,Latino,0.0,0,0,0,1,ByBirth,00180,1,0,-1.0751638783896151,-0.24636517995890955,-0.6648577635414882,-0.49397619743508525,-0.19536857622509826,-1.294643356847839,0.12880861274329017,-1.108075678098596,-0.7395704503769633,-0.7166320391612877
1,45.33,1.0,1,1,Materials,White,0.125,0,0,0,1,ByBirth,00263,0,0,1.1578645211052607,-0.7569326986559342,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,1.2168844068444578,-0.8478807018944824,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
0,47.25,0.75,1,1,Materials,Black,2.75,1,1,1,0,ByBirth,00333,892,1,1.3196537485403614,-0.8071854071891059,0.15694355909549718,-0.2883268922793307,-0.02434993021698541,1.3370637245855883,-1.0069705932711728,0.6437126390221822,0.007192585449686604,1.1981958528988998
1,24.17,0.875,1,1,Materials,White,4.625,1,1,2,1,ByBirth,00520,2000,1,-0.6251875895857418,-0.78205905292252,0.7172626427116237,-0.0826775871235762,0.18831972160904045,-0.5888980740425767,-0.9247721812356696,1.1810955791221458,0.44402095833296623,1.4514005817489517
1,39.25,9.5,1,1,CommunicationServices,White,6.5,1,1,14,0,ByBirth,00240,4607,1,0.6455319675607761,0.951659391471904,1.27758172632775,2.3851140747454784,0.6887076117809262,0.8005238593797254,1.1277395578779492,1.5623748429027122,2.1779510314422423,1.7131826931044922
0,20.5,11.835,1,1,Energy,Black,6.0,1,0,0,0,ByBirth,00340,0,1,-0.9344409566101267,1.421019689171728,1.1281633040301162,-0.49397619743508525,-0.19556051634407481,-1.0553361734542546,1.36697422920899,1.470935181673696,-0.7395704503769633,-0.9341639144381613
0,18.83,4.415,0,0,Energy,Black,3.0,1,0,0,0,ByBirth,00240,0,1,-1.0751638783896151,-0.07048070009280857,0.23165277024431405,-0.49397619743508525,-0.19556051634407481,-1.294643356847839,0.3387887193549324,0.729248729662464,-0.7395704503769633,-0.9341639144381613
1,19.17,9.5,1,1,Industrials,White,1.5,1,0,0,0,ByBirth,00120,2206,1,-1.0465137026979825,0.951659391471904,-0.2166024966485871,-0.49397619743508525,0.2278593861182113,-1.244328350472106,1.1277395578779492,0.10632969892221877,-0.7395704503769633,1.4821520758785227
0,25.0,0.875,1,1,Utilities,Black,1.04,1,0,0,1,ByBirth,00160,5860,1,-0.55524745480911,-0.78205905292252,-0.3540674451624101,-0.49397619743508525,0.929208580858553,-0.4928764793005028,-0.9247721812356696,-0.16316807389798207,-0.7395704503769633,1.7886675852416754
1,20.17,9.25,1,1,Energy,White,1.665,1,1,3,1,ByBirth,00040,28,1,-0.9622484800755344,0.9014066829387324,-0.16729441729036795,0.12297171803217832,-0.1901861930127312,-1.1011153632854926,1.0990296284163668,0.19103718721866783,0.7539556212763365,0.12260180149135161
1,25.75,0.5,1,1,Energy,White,1.46,1,1,5,1,ByBirth,00312,0,1,-0.49204853784227387,-0.8574381157222776,-0.2285559704323978,0.5342703283436874,-0.19556051634407481,-0.40871057126839055,-1.1906263945576916,0.08495263216567836,1.1907839941596159,-0.9341639144381613
1,20.42,7.0,1,1,Energy,White,1.625,1,1,3,0,ByBirth,00200,1391,1,-0.9411821744199224,0.44913230614018695,-0.17924789107417866,0.12297171803217832,0.07142818915231684,-1.0663693082312802,0.8037565273137383,0.17099371401259958,0.7539556212763365,1.3375091676242417
1,35.50894618909135,4.0,1,1,Utilities,White,5.0,1,1,3,1,ByBirth,00290,2279,1,0.33029123534200044,-0.15390019625787363,0.8293264594348488,0.12297171803217832,0.2418710148035,0.5118035585814085,0.24379212603165012,1.2666316697624276,0.7539556212763365,1.4923645871963709
1,39.0,5.0,1,1,InformationTechnology,White,3.5,1,1,10,1,ByBirth,00000,0,1,0.6244656619051641,0.04711063787481323,0.38107119254194777,1.5625168541224599,-0.19556051634407481,0.7820837064153539,0.46101083465052917,0.8853524059818612,1.8438052073913265,-0.9341639144381613
0,64.08,0.165,1,1,Healthcare,Latino,0.0,1,1,1,0,ByBirth,00232,100,1,2.7378374452761634,-0.9247767451567277,-0.6648577635414882,-0.2883268922793307,-0.17636650444641905,2.222650007216998,-1.4917467384041723,-1.108075678098596,0.007192585449686604,0.5142093153948493
1,28.25,5.125,1,1,Utilities,White,4.75,1,1,2,0,ByBirth,00420,7,1,-0.28138548128615354,0.07223699214139909,0.754617248286032,-0.0826775871235762,-0.19421693551123892,-0.14428168734173608,0.48557674456035804,1.2102253100818008,0.44402095833296623,-0.2815682886075408
0,28.75,3.75,1,1,Energy,White,1.085,1,1,1,1,ByBirth,00371,0,1,-0.23925286997492945,-0.20415290479104534,-0.3406197871556231,-0.2883268922793307,-0.19556051634407481,-0.09411718172124799,0.18268106838385187,-0.13425021239858018,0.007192585449686604,-0.9341639144381613
1,31.33,19.5,1,1,Energy,White,7.0,1,1,16,0,ByBirth,00000,5000,1,-0.021848595609013356,2.9617677327987724,1.4270001486253838,2.7964126850569873,0.7641400785387134,0.15202518140801444,1.9248482430204774,1.647910933542994,2.312795709783764,1.7388679625038173
0,18.92,9.0,1,1,ConsumerStaples,White,0.75,1,1,2,0,ByBirth,00088,591,1,-1.0675800083535947,0.8511539744055606,-0.44073013009503764,-0.0826775871235762,-0.08212390602892926,-1.28124121329833,1.069610740635761,-0.3663892260873639,0.44402095833296623,1.0691857464620182
0,24.75,3.0,1,1,Materials,Black,1.835,1,1,19,0,ByBirth,00000,500,1,-0.576313760464722,-0.3549110303905605,-0.11649215370917251,3.4133606005242507,-0.09959045685579601,-0.5214722087740332,-0.02206208729037201,0.27299398415139065,2.487885694385613,1.0168069918190157
0,30.67,12.0,1,1,Energy,White,2.0,1,1,1,0,ByBirth,00220,19,1,-0.07746364253982885,1.4541864768036212,-0.06718407435095339,-0.2883268922793307,-0.19191365408352024,0.09098054597313242,1.3821926849627089,0.34796946588189764,0.007192585449686604,0.005993208854491906
1,21.0,4.79,0,0,Industrials,White,2.25,1,1,1,1,ByBirth,00080,300,1,-0.8923083452989026,0.004898362706949001,0.007525136797863474,-0.2883268922793307,-0.13797848065110754,-0.987295591225154,0.41856445773566675,0.4540540209348871,0.007192585449686604,0.8569108141639417
1,13.75,4.0,0,0,Industrials,White,1.75,1,1,2,1,ByBirth,00120,1000,1,-1.5032312093116518,-0.15390019625787363,-0.14189328549977023,-0.0826775871235762,-0.0036203973675171864,-2.1705557919262968,0.24379212603165012,0.23264898909167267,0.44402095833296623,1.2340255049553286
0,46.0,4.0,1,1,Research,Other,0.0,1,0,0,0,ByBirth,00100,960,1,1.2143222202623012,-0.15390019625787363,-0.6648577635414882,-0.49397619743508525,-0.011298002126579491,1.2593785566249576,0.24379212603165012,-1.108075678098596,-0.7395704503769633,1.221227313338288
0,44.33,0.0,1,1,Energy,White,2.5,1,0,0,0,ByBirth,00000,0,1,1.0735992984828127,-0.957943532788621,0.08223434794668033,-0.49397619743508525,-0.19556051634407481,1.1523032938419826,-1.673699316498593,0.5522729777931663,-0.7395704503769633,-0.9341639144381613
1,20.25,9.96,1,1,Education,Other,0.0,1,0,0,0,ByBirth,00000,0,1,-0.9555072622657387,1.04412437517294,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-1.0899521818231144,1.178823434211022,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,22.67,2.54,0,0,Energy,Black,2.585,1,0,0,0,ByBirth,00000,0,1,-0.751585423519414,-0.4473760140915964,0.10763547973727805,-0.49397619743508525,-0.19556051634407481,-0.7707510268327405,-0.1676131463836824,0.5840754068237408,-0.7395704503769633,-0.9341639144381613
1,37.62754418104868,10.5,1,1,Utilities,White,6.5,1,0,0,0,ByBirth,00000,0,1,0.5088153667817564,1.1526702256045909,1.27758172632775,-0.49397619743508525,-0.19556051634407481,0.6787514479855715,1.2361237365241589,1.5623748429027122,-0.7395704503769633,-0.9341639144381613
